"","uniqueID1","uniqueID2","uniqueID3","uniqueID4","date","year","season","fishing_season","latitude","longitude","location","total_salmon_per_site","day_scaled_linearised","month_linearised","netting_record","sea_age","sex","fork_length","gut_weight","condition","vgll3","six6","best_estimate","be_probability","prey_group","num_prey","num_fish","num_crus","w_fish","w_crus","w_prey","empty_notEmpty","fish_prop","fish_noFish","crust_prop","crust_noCrust"
"1316","1900_W_73","1900_W_73","1900_W_73_1994","7_21021994","21/02/1994",1994,"93/94","winter",64.63,-1.3,"location44",21,-0.104403312097255,13,7,"2","female",73,4.05,1.04108560808397,2,1,"Southern_Norway",0.9432,"Fish",8,8,0,16.71,0,16.71,1,1,1,0,0
"1317","1902_W_50","1902_W_50","1902_W_50_1994","15_26021994","26/02/1994",1994,"93/94","winter",60.65,-9.4,"location1",10,0.0493782162238372,13,15,"1","male",50,1,0.8,2,3,"England_Ireland",1,"Crustaceans",2,0,2,0,0.09,0.09,1,0,0,1,1
"1318","1903_W_49","1903_W_49","1903_W_49_1994","16_26021994","26/02/1994",1994,"93/94","winter",60.65,-9.4,"location1",10,0.0493782162238372,13,16,"1","male",49,0.95,0.807486676469838,1,2,"England_Ireland",0.9986,NA,0,0,0,0,0,0,0,NA,0,NA,0
"1319","1905_W_51","1905_W_51","1905_W_51_1994","19_26021994","26/02/1994",1994,"93/94","winter",60.65,-9.4,"location1",10,0.0493782162238372,13,19,"2","female",51,1.1,0.829243654401399,2,2,"England_Ireland",1,NA,0,0,0,0,0,0,0,NA,0,NA,0
"1320","1906_W_60","1906_W_60","1906_W_60_1994","20_26021994","26/02/1994",1994,"93/94","winter",60.65,-9.4,"location1",10,0.0493782162238372,13,20,"1","male",60,1.6,0.740740740740741,1,1,"England_Ireland",0.9998,NA,0,0,0,0,0,0,0,NA,0,NA,0
"1321","1907_W_47","1907_W_47","1907_W_47_1994","21_26021994","26/02/1994",1994,"93/94","winter",60.65,-9.4,"location1",10,0.0493782162238372,13,21,"1","female",47,0.75,0.722383286940273,1,1,"England_Ireland",1,"Crustaceans",1,0,1,0,0.28,0.28,1,0,0,1,1
"1322","1908_W_51","1908_W_51","1908_W_51_1994","22_26021994","26/02/1994",1994,"93/94","winter",60.65,-9.4,"location1",10,0.0493782162238372,13,22,"1","male",51,1.1,0.829243654401399,1,1,"England_Ireland",1,NA,0,0,0,0,0,0,0,NA,0,NA,0
"1323","1910_W_70","1910_W_70","1910_W_70_1994","24_26021994","26/02/1994",1994,"93/94","winter",60.65,-9.4,"location1",10,0.0493782162238372,13,24,"2","female",70,2.59,0.755102040816326,1,3,"Southern_Norway",0.9979,"Fish",0,0,0,8.81,0,8.81,1,1,1,0,0
"1324","1911_W_50","1911_W_50","1911_W_50_1994","14_26021994","26/02/1994",1994,"93/94","winter",60.65,-9.4,"location1",10,0.0493782162238372,13,14,"1","male",50,1.1,0.88,2,1,"England_Ireland",1,NA,0,0,0,0,0,0,0,NA,0,NA,0
"1325","1912_W_73","1912_W_73","1912_W_73_1994","2_26021994","26/02/1994",1994,"93/94","winter",60.65,-9.4,"location1",10,0.0493782162238372,13,2,"2","female",73,3.1,0.796880341990196,3,3,"Southern_Norway",0.9926,NA,0,0,0,0,0,0,0,NA,0,NA,0
"1326","1914_W_47","1914_W_47","1914_W_47_1994","13_26021994","26/02/1994",1994,"93/94","winter",60.65,-9.4,"location1",10,0.0493782162238372,13,13,"1","female",47,0.85,0.81870105853231,2,2,"England_Ireland",0.9999,NA,0,0,0,0,0,0,0,NA,0,NA,0
"1327","1915_W_47","1915_W_47","1915_W_47_1994","12_26021994","26/02/1994",1994,"93/94","winter",60.65,-9.4,"location1",10,0.0493782162238372,13,12,"1","male",47,0.8,0.770542172736292,2,1,"England_Ireland",1,NA,0,0,0,0,0,0,0,NA,0,NA,0
"1328","1916_W_46","1916_W_46","1916_W_46_1994","11_26021994","26/02/1994",1994,"93/94","winter",60.65,-9.4,"location1",10,0.0493782162238372,13,11,"1","female",46,0.8,0.821895290539985,1,1,"England_Ireland",1,NA,0,0,0,0,0,0,0,NA,0,NA,0
"1329","1917_W_70","1917_W_70","1917_W_70_1994","10_26021994","26/02/1994",1994,"93/94","winter",60.65,-9.4,"location1",10,0.0493782162238372,13,10,"2","female",70,2.7,0.787172011661808,2,3,"Southern_Norway",1,"Fish",1,1,0,1.34,0,1.34,1,1,1,0,0
"1330","1918_W_50","1918_W_50","1918_W_50_1994","9_26021994","26/02/1994",1994,"93/94","winter",60.65,-9.4,"location1",10,0.0493782162238372,13,9,"1","female",50,0.9,0.72,1,1,"England_Ireland",1,NA,0,0,0,0,0,0,0,NA,0,NA,0
"1331","1919_W_50","1919_W_50","1919_W_50_1994","8_26021994","26/02/1994",1994,"93/94","winter",60.65,-9.4,"location1",10,0.0493782162238372,13,8,"1","male",50,1,0.8,1,1,"England_Ireland",1,NA,0,0,0,0,0,0,0,NA,0,NA,0
"1332","1920_W_49","1920_W_49","1920_W_49_1994","7_26021994","26/02/1994",1994,"93/94","winter",60.65,-9.4,"location1",10,0.0493782162238372,13,7,"1","male",49,0.9,0.764987377708268,1,2,"England_Ireland",0.9995,NA,0,0,0,0,0,0,0,NA,0,NA,0
"1333","1921_W_45","1921_W_45","1921_W_45_1994","6_26021994","26/02/1994",1994,"93/94","winter",60.65,-9.4,"location1",10,0.0493782162238372,13,6,"1","female",45,0.7,0.768175582990398,1,1,"England_Ireland",1,NA,0,0,0,0,0,0,0,NA,0,NA,0
"1334","1922_W_48","1922_W_48","1922_W_48_1994","5_26021994","26/02/1994",1994,"93/94","winter",60.65,-9.4,"location1",10,0.0493782162238372,13,5,"1","female",48,0.8,0.72337962962963,1,2,"England_Ireland",1,"Crustaceans",13,0,13,0,0.95,0.95,1,0,0,1,1
"1335","1924_W_72","1924_W_72","1924_W_72_1994","1_26021994","26/02/1994",1994,"93/94","winter",60.65,-9.4,"location1",10,0.0493782162238372,13,1,"2","female",72,4,1.07167352537723,1,1,"England_Ireland",1,NA,0,0,0,0,0,0,0,NA,0,NA,0
"1336","1925_W_52","1925_W_52","1925_W_52_1994","4_26021994","26/02/1994",1994,"93/94","winter",60.65,-9.4,"location1",10,0.0493782162238372,13,4,"1","male",52,1.1,0.782316795630405,1,2,"Southern_Norway",0.999,NA,0,0,0,0,0,0,0,NA,0,NA,0
"1337","1926_W_74","1926_W_74","1926_W_74_1994","4_27021994","27/02/1994",1994,"93/94","winter",60.93,-12.13,"location2",16,0.0801345218880556,13,4,"2","female",74,4.05,0.999447219315736,1,2,"England_Ireland",0.9979,"Fish",3,3,0,1.36,0,1.36,1,1,1,0,0
"1338","1927_W_66","1927_W_66","1927_W_66_1994","1_27021994","27/02/1994",1994,"93/94","winter",60.93,-12.13,"location2",16,0.0801345218880556,13,1,"2","female",66,2.3,0.800011130589643,2,3,"England_Ireland",1,"Fish",1,1,0,0.95,0,0.95,1,1,1,0,0
"1339","1928_W_51","1928_W_51","1928_W_51_1994","27_27021994","27/02/1994",1994,"93/94","winter",60.93,-12.13,"location2",16,0.0801345218880556,13,27,"1","female",51,1.05,0.791550761019517,1,1,"England_Ireland",1,NA,0,0,0,0,0,0,0,NA,0,NA,0
"1340","1929_W_74","1929_W_74","1929_W_74_1994","3_27021994","27/02/1994",1994,"93/94","winter",60.93,-12.13,"location2",16,0.0801345218880556,13,3,"2","male",74,4.09,1.0093183029633,2,1,"England_Ireland",0.9998,NA,0,0,0,0,0,0,0,NA,0,NA,0
"1341","1930_W_75","1930_W_75","1930_W_75_1994","34_27021994","27/02/1994",1994,"93/94","winter",60.93,-12.13,"location2",16,0.0801345218880556,13,34,"2","female",75,4.05,0.96,3,3,"Southern_Norway",0.9603,"Crustaceans",7,0,7,0,0.13,0.13,1,0,0,1,1
"1342","1931_W_74","1931_W_74","1931_W_74_1994","33_27021994","27/02/1994",1994,"93/94","winter",60.93,-12.13,"location2",16,0.0801345218880556,13,33,"2","female",74,3.45,0.851380964602294,2,2,"Southern_Norway",0.9989,"Fish",76,2,74,10.43,2.03,12.46,1,0.837078651685393,1,0.162921348314607,1
"1343","1932_W_50","1932_W_50","1932_W_50_1994","32_27021994","27/02/1994",1994,"93/94","winter",60.93,-12.13,"location2",16,0.0801345218880556,13,32,"1","male",50,1.2,0.96,2,1,"England_Ireland",1,"Fish",320,1,319,11.58,11.25,22.83,1,0.507227332457293,1,0.492772667542707,1
"1344","1933_W_52","1933_W_52","1933_W_52_1994","30_27021994","27/02/1994",1994,"93/94","winter",60.93,-12.13,"location2",16,0.0801345218880556,13,30,"1","female",52,1.2,0.853436504324078,1,1,"England_Ireland",1,NA,0,0,0,0,0,0,0,NA,0,NA,0
"1345","1934_W_45","1934_W_45","1934_W_45_1994","28_27021994","27/02/1994",1994,"93/94","winter",60.93,-12.13,"location2",16,0.0801345218880556,13,28,"1","female",45,0.85,0.93278463648834,1,3,"England_Ireland",1,"Fish",18,2,16,2.06,0.43,2.49,1,0.827309236947791,1,0.172690763052209,1
"1346","1935_W_52","1935_W_52","1935_W_52_1994","26_27021994","27/02/1994",1994,"93/94","winter",60.93,-12.13,"location2",16,0.0801345218880556,13,26,"1","male",52,1.4,0.995675921711425,2,3,"England_Ireland",1,NA,0,0,0,0,0,0,0,NA,0,NA,0
"1347","1936_W_51","1936_W_51","1936_W_51_1994","25_27021994","27/02/1994",1994,"93/94","winter",60.93,-12.13,"location2",16,0.0801345218880556,13,25,"1","female",51,1.2,0.904629441165163,3,2,"England_Ireland",1,NA,0,0,0,0,0,0,0,NA,0,NA,0
"1348","1937_W_46","1937_W_46","1937_W_46_1994","24_27021994","27/02/1994",1994,"93/94","winter",60.93,-12.13,"location2",16,0.0801345218880556,13,24,"1","female",46,0.8,0.821895290539985,1,2,"England_Ireland",1,NA,0,0,0,0,0,0,0,NA,0,NA,0
"1349","1938_W_45","1938_W_45","1938_W_45_1994","23_27021994","27/02/1994",1994,"93/94","winter",60.93,-12.13,"location2",16,0.0801345218880556,13,23,"1","female",45,0.8,0.877914951989026,2,3,"England_Ireland",1,"Crustaceans",458,0,458,0,5.49,5.49,1,0,0,1,1
"1350","1939_W_52","1939_W_52","1939_W_52_1994","22_27021994","27/02/1994",1994,"93/94","winter",60.93,-12.13,"location2",16,0.0801345218880556,13,22,"1","female",52,1.15,0.817876649977242,3,3,"England_Ireland",0.9929,"Crustaceans",1,0,1,2.78,0.89,3.67,1,0.757493188010899,1,0.242506811989101,1
"1351","1940_W_54","1940_W_54","1940_W_54_1994","21_27021994","27/02/1994",1994,"93/94","winter",60.93,-12.13,"location2",16,0.0801345218880556,13,21,"1","female",54,1.2,0.762078951379363,1,1,"England_Ireland",1,NA,0,0,0,0,0,0,0,NA,0,NA,0
"1352","1941_W_75","1941_W_75","1941_W_75_1994","19_27021994","27/02/1994",1994,"93/94","winter",60.93,-12.13,"location2",16,0.0801345218880556,13,19,"2","male",75,4.85,1.14962962962963,3,2,"England_Ireland",1,NA,0,0,0,0,0,0,0,NA,0,NA,0
"1353","1942_W_71","1942_W_71","1942_W_71_1994","18_27021994","27/02/1994",1994,"93/94","winter",60.93,-12.13,"location2",16,0.0801345218880556,13,18,"2","female",71,4.25,1.1874460410549,3,2,"England_Ireland",1,NA,0,0,0,0,0,0,0,NA,0,NA,0
"1354","1943_W_50","1943_W_50","1943_W_50_1994","8_27021994","27/02/1994",1994,"93/94","winter",60.93,-12.13,"location2",16,0.0801345218880556,13,8,"1","female",50,1.1,0.88,1,2,"England_Ireland",1,"Crustaceans",487,0,487,3.28,5.84,9.12,1,0.359649122807018,1,0.640350877192982,1
"1355","1945_W_76","1945_W_76","1945_W_76_1994","17_27021994","27/02/1994",1994,"93/94","winter",60.93,-12.13,"location2",16,0.0801345218880556,13,17,"2","male",76,3.35,0.763139670505905,3,3,"Southern_Norway",1,NA,0,0,0,0,0,0,0,NA,0,NA,0
"1356","1946_W_52","1946_W_52","1946_W_52_1994","5_27021994","27/02/1994",1994,"93/94","winter",60.93,-12.13,"location2",16,0.0801345218880556,13,5,"1","male",52,1.4,0.995675921711425,1,2,"England_Ireland",0.999,NA,0,0,0,0,0,0,0,NA,0,NA,0
"1357","1947_W_54","1947_W_54","1947_W_54_1994","6_27021994","27/02/1994",1994,"93/94","winter",60.93,-12.13,"location2",16,0.0801345218880556,13,6,"1","male",54,1.35,0.857338820301783,1,2,"England_Ireland",0.9999,NA,0,0,0,0,0,0,0,NA,0,NA,0
"1358","1948_W_53","1948_W_53","1948_W_53_1994","7_27021994","27/02/1994",1994,"93/94","winter",60.93,-12.13,"location2",16,0.0801345218880556,13,7,"1","female",53,1.4,0.940373596996178,1,1,"England_Ireland",1,NA,0,0,0,0,0,0,0,NA,0,NA,0
"1359","1949_W_71","1949_W_71","1949_W_71_1994","2_27021994","27/02/1994",1994,"93/94","winter",60.93,-12.13,"location2",16,0.0801345218880556,13,2,"2","female",71,4.2,1.17347608763072,3,1,"England_Ireland",0.9989,"Fish",1,1,0,4.54,0,4.54,1,1,1,0,0
"1360","1951_W_50","1951_W_50","1951_W_50_1994","10_27021994","27/02/1994",1994,"93/94","winter",60.93,-12.13,"location2",16,0.0801345218880556,13,10,"1","male",50,1.2,0.96,2,2,"England_Ireland",1,NA,0,0,0,0,0,0,0,NA,0,NA,0
"1361","1952_W_50","1952_W_50","1952_W_50_1994","11_27021994","27/02/1994",1994,"93/94","winter",60.93,-12.13,"location2",16,0.0801345218880556,13,11,"1","female",50,1.1,0.88,1,1,"England_Ireland",1,"Fish",115,6,109,4.82,2.45,7.27,1,0.662998624484182,1,0.337001375515818,1
"1362","1953_W_48","1953_W_48","1953_W_48_1994","12_27021994","27/02/1994",1994,"93/94","winter",60.93,-12.13,"location2",16,0.0801345218880556,13,12,"1","female",48,0.9,0.813802083333333,1,1,"England_Ireland",0.9955,NA,0,0,0,0,0,0,0,NA,0,NA,0
"1363","1954_W_50","1954_W_50","1954_W_50_1994","13_27021994","27/02/1994",1994,"93/94","winter",60.93,-12.13,"location2",16,0.0801345218880556,13,13,"1","female",50,1.05,0.84,1,1,"England_Ireland",0.9966,NA,0,0,0,0,0,0,0,NA,0,NA,0
"1364","1955_W_46","1955_W_46","1955_W_46_1994","14_27021994","27/02/1994",1994,"93/94","winter",60.93,-12.13,"location2",16,0.0801345218880556,13,14,"1","female",46,0.75,0.770526834881236,1,2,"England_Ireland",1,"Fish",1,1,0,1.3,0,1.3,1,1,1,0,0
"1365","1956_W_90","1956_W_90","1956_W_90_1994","15_27021994","27/02/1994",1994,"93/94","winter",60.93,-12.13,"location2",16,0.0801345218880556,13,15,"3","female",90,7.1,0.973936899862826,3,3,"England_Ireland",0.9994,NA,0,0,0,0,0,0,0,NA,0,NA,0
"1366","1958_W_47","1958_W_47","1958_W_47_1994","20_28021994","28/02/1994",1994,"93/94","winter",61.82,-11.37,"location4",17,0.110890827552274,13,20,"1","female",47,0.9,0.866859944328328,1,1,"England_Ireland",1,NA,0,0,0,0,0,0,0,NA,0,NA,0
"1367","1961_W_74","1961_W_74","1961_W_74_1994","23_28021994","28/02/1994",1994,"93/94","winter",61.82,-11.37,"location4",17,0.110890827552274,13,23,"3","male",74,5.1,1.25856316506426,1,1,"England_Ireland",1,NA,0,0,0,0,0,0,0,NA,0,NA,0
"1368","1962_W_74","1962_W_74","1962_W_74_1994","24_28021994","28/02/1994",1994,"93/94","winter",61.82,-11.37,"location4",17,0.110890827552274,13,24,"3","female",74,3.45,0.851380964602294,2,2,"Southern_Norway",1,"Fish",18,1,17,1.89,0.83,2.72,1,0.69485294117647,1,0.305147058823529,1
"1369","1963_W_81","1963_W_81","1963_W_81_1994","25_28021994","28/02/1994",1994,"93/94","winter",61.82,-11.37,"location4",17,0.110890827552274,13,25,"3","female",81,4.95,0.931429829463666,2,NA,"England_Ireland",1,NA,0,0,0,0,0,0,0,NA,0,NA,0
"1370","1965_W_51","1965_W_51","1965_W_51_1994","21_28021994","28/02/1994",1994,"93/94","winter",61.82,-11.37,"location4",17,0.110890827552274,13,21,"1","female",51,1.1,0.829243654401399,1,1,"England_Ireland",1,"Crustaceans",49,1,48,4.92,1.43,6.35,1,0.774803149606299,1,0.225196850393701,1
"1371","1967_W_71","1967_W_71","1967_W_71_1994","29_28021994","28/02/1994",1994,"93/94","winter",61.82,-11.37,"location4",17,0.110890827552274,13,29,"2","female",71,3.5,0.97789673969227,3,2,"Southern_Norway",0.9982,NA,0,0,0,0,0,0,0,NA,0,NA,0
"1372","1968_W_69","1968_W_69","1968_W_69_1994","30_28021994","28/02/1994",1994,"93/94","winter",61.82,-11.37,"location4",17,0.110890827552274,13,30,"2","female",69,3.9,1.18718208633553,1,1,"England_Ireland",1,NA,0,0,0,0,0,0,0,NA,0,NA,0
"1373","1972_W_50","1972_W_50","1972_W_50_1994","37_28021994","28/02/1994",1994,"93/94","winter",61.82,-11.37,"location4",17,0.110890827552274,13,37,"1","female",50,1,0.8,1,1,"England_Ireland",1,"Crustaceans",1,0,1,0,0.17,0.17,1,0,0,1,1
"1374","1973_W_49","1973_W_49","1973_W_49_1994","19_28021994","28/02/1994",1994,"93/94","winter",61.82,-11.37,"location4",17,0.110890827552274,13,19,"1","female",49,1,0.849985975231409,1,2,"England_Ireland",1,NA,0,0,0,0,0,0,0,NA,0,NA,0
"1375","1974_W_54","1974_W_54","1974_W_54_1994","33_28021994","28/02/1994",1994,"93/94","winter",61.82,-11.37,"location4",17,0.110890827552274,13,33,"1","male",54,1.4,0.88909210994259,1,2,"England_Ireland",1,"Crustaceans",159,0,159,0.65,3.88,4.53,1,0.143487858719647,1,0.856512141280353,1
"1376","1975_W_51","1975_W_51","1975_W_51_1994","36_28021994","28/02/1994",1994,"93/94","winter",61.82,-11.37,"location4",17,0.110890827552274,13,36,"1","male",51,1.2,0.904629441165163,2,1,"England_Ireland",1,NA,0,0,0,0,0,0,0,NA,0,NA,0
"1377","1976_W_51","1976_W_51","1976_W_51_1994","5_28021994","28/02/1994",1994,"93/94","winter",61.82,-11.37,"location4",17,0.110890827552274,13,5,"1","male",51,1.3,0.980015227928926,1,1,"England_Ireland",1,"Fish",1,1,0,9.39,0,9.39,1,1,1,0,0
"1378","1977_W_50","1977_W_50","1977_W_50_1994","18_28021994","28/02/1994",1994,"93/94","winter",61.82,-11.37,"location4",17,0.110890827552274,13,18,"1","male",50,1.05,0.84,2,2,"England_Ireland",1,NA,0,0,0,0,0,0,0,NA,0,NA,0
"1379","1978_W_74","1978_W_74","1978_W_74_1994","2_28021994","28/02/1994",1994,"93/94","winter",61.82,-11.37,"location4",17,0.110890827552274,13,2,"2","female",74,4.5,1.11049691035082,2,1,"England_Ireland",1,"Fish",1,1,0,0.82,0,0.82,1,1,1,0,0
"1380","1979_W_54","1979_W_54","1979_W_54_1994","3_28021994","28/02/1994",1994,"93/94","winter",61.82,-11.37,"location4",17,0.110890827552274,13,3,"1","male",54,1.4,0.88909210994259,2,1,"England_Ireland",1,NA,0,0,0,0,0,0,0,NA,0,NA,0
"1381","1980_W_54","1980_W_54","1980_W_54_1994","35_28021994","28/02/1994",1994,"93/94","winter",61.82,-11.37,"location4",17,0.110890827552274,13,35,"1","male",54,1.25,0.79383224102017,2,2,"England_Ireland",1,NA,0,0,0,0,0,0,0,NA,0,NA,0
"1382","1981_W_83","1981_W_83","1981_W_83_1994","1_28021994","28/02/1994",1994,"93/94","winter",61.82,-11.37,"location4",17,0.110890827552274,13,1,"2","male",83,5.2,0.909429560308297,2,3,"Southern_Norway",0.9922,"Fish",0,0,0,4.75,0,4.75,1,1,1,0,0
"1383","1982_W_50","1982_W_50","1982_W_50_1994","6_28021994","28/02/1994",1994,"93/94","winter",61.82,-11.37,"location4",17,0.110890827552274,13,6,"1","male",50,1.1,0.88,2,2,"England_Ireland",1,"Fish",8,2,6,7.08,0.16,7.24,1,0.977900552486188,1,0.0220994475138122,1
"1384","1983_W_53","1983_W_53","1983_W_53_1994","7_28021994","28/02/1994",1994,"93/94","winter",61.82,-11.37,"location4",17,0.110890827552274,13,7,"1","male",53,1.25,0.839619283032302,3,3,"Southern_Norway",1,"Crustaceans",77,0,77,0,3.81,3.81,1,0,0,1,1
"1385","1985_W_60","1985_W_60","1985_W_60_1994","16_28021994","28/02/1994",1994,"93/94","winter",61.82,-11.37,"location4",17,0.110890827552274,13,16,"2","female",60,1.6,0.740740740740741,1,1,"England_Ireland",1,NA,0,0,0,0,0,0,0,NA,0,NA,0
"1386","1986_W_51","1986_W_51","1986_W_51_1994","4_28021994","28/02/1994",1994,"93/94","winter",61.82,-11.37,"location4",17,0.110890827552274,13,4,"1","female",51,1,0.753857867637636,1,1,"England_Ireland",1,"Crustaceans",262,0,262,0,4.98,4.98,1,0,0,1,1
"1387","1987_W_83","1987_W_83","1987_W_83_1994","17_28021994","28/02/1994",1994,"93/94","winter",61.82,-11.37,"location4",17,0.110890827552274,13,17,"3","female",83,5.55,0.970641165329047,1,3,"England_Ireland",0.9999,"Crustaceans",5,0,5,0,0.09,0.09,1,0,0,1,1
"1388","1988_W_49","1988_W_49","1988_W_49_1994","9_28021994","28/02/1994",1994,"93/94","winter",61.82,-11.37,"location4",17,0.110890827552274,13,9,"1","female",49,1,0.849985975231409,2,2,"England_Ireland",0.9984,NA,0,0,0,0,0,0,0,NA,0,NA,0
"1389","1989_W_47","1989_W_47","1989_W_47_1994","15_28021994","28/02/1994",1994,"93/94","winter",61.82,-11.37,"location4",17,0.110890827552274,13,15,"1","male",47,0.85,0.81870105853231,1,2,"England_Ireland",1,NA,0,0,0,0,0,0,0,NA,0,NA,0
"1390","1990_W_47","1990_W_47","1990_W_47_1994","14_28021994","28/02/1994",1994,"93/94","winter",61.82,-11.37,"location4",17,0.110890827552274,13,14,"1","male",47,0.9,0.866859944328328,1,1,"England_Ireland",0.9999,NA,0,0,0,0,0,0,0,NA,0,NA,0
"1391","1991_W_53","1991_W_53","1991_W_53_1994","13_28021994","28/02/1994",1994,"93/94","winter",61.82,-11.37,"location4",17,0.110890827552274,13,13,"1","male",53,1.25,0.839619283032302,2,2,"England_Ireland",1,NA,0,0,0,0,0,0,0,NA,0,NA,0
"1392","1992_W_46","1992_W_46","1992_W_46_1994","12_28021994","28/02/1994",1994,"93/94","winter",61.82,-11.37,"location4",17,0.110890827552274,13,12,"1","female",46,0.9,0.924632201857483,1,1,"England_Ireland",1,"Crustaceans",114,0,114,0,3.07,3.07,1,0,0,1,1
"1393","1993_W_46","1993_W_46","1993_W_46_1994","11_28021994","28/02/1994",1994,"93/94","winter",61.82,-11.37,"location4",17,0.110890827552274,13,11,"1","female",46,0.7,0.719158379222487,1,1,"England_Ireland",1,"Crustaceans",7,0,7,0,0.44,0.44,1,0,0,1,1
"1394","1994_W_48","1994_W_48","1994_W_48_1994","10_28021994","28/02/1994",1994,"93/94","winter",61.82,-11.37,"location4",17,0.110890827552274,13,10,"1","male",48,1,0.904224537037037,3,3,"England_Ireland",1,"Crustaceans",223,0,223,0,4.76,4.76,1,0,0,1,1
"1395","1996_W_72","1996_W_72","1996_W_72_1994","21_12031994","12/03/1994",1994,"93/94","winter",64.65,-6.18,"location45",32,0.541479106851331,14,21,"2","male",72,3.55,0.951110253772291,2,3,"Southern_Norway",0.9947,"Crustaceans",13,0,13,0,1.31,1.31,1,0,0,1,1
"1396","1998_W_70","1998_W_70","1998_W_70_1994","19_12031994","12/03/1994",1994,"93/94","winter",64.65,-6.18,"location45",32,0.541479106851331,14,19,"2","male",70,2.4,0.699708454810496,1,2,"Southern_Norway",0.8351,"Crustaceans",7,0,7,0,3.45,3.45,1,0,0,1,1
"1397","1999_W_73","1999_W_73","1999_W_73_1994","18_12031994","12/03/1994",1994,"93/94","winter",64.65,-6.18,"location45",32,0.541479106851331,14,18,"2","female",73,3.45,0.886850703182637,3,3,"Southern_Norway",0.9996,"Fish",120,2,118,2.01,8.83,10.84,1,0.185424354243542,1,0.814575645756458,1
"1398","2000_W_70","2000_W_70","2000_W_70_1994","17_12031994","12/03/1994",1994,"93/94","winter",64.65,-6.18,"location45",32,0.541479106851331,14,17,"2","female",70,2.75,0.801749271137026,2,3,"Southern_Norway",1,"Crustaceans",30,0,30,8.66,2.44,11.1,1,0.78018018018018,1,0.21981981981982,1
"1399","2001_W_70","2001_W_70","2001_W_70_1994","16_12031994","12/03/1994",1994,"93/94","winter",64.65,-6.18,"location45",32,0.541479106851331,14,16,"2","female",70,2.9,0.845481049562682,3,2,"North_America",1,"Crustaceans",1,0,1,0,0.82,0.82,1,0,0,1,1
"1400","2003_W_73","2003_W_73","2003_W_73_1994","14_12031994","12/03/1994",1994,"93/94","winter",64.65,-6.18,"location45",32,0.541479106851331,14,14,"2","female",73,3.25,0.835439068215528,2,3,"Southern_Norway",0.9537,"Crustaceans",2,0,2,0,0.13,0.13,1,0,0,1,1
"1401","2004_W_91","2004_W_91","2004_W_91_1994","22_12031994","12/03/1994",1994,"93/94","winter",64.65,-6.18,"location45",32,0.541479106851331,14,22,"3","female",91,7.5,0.995261229532453,1,1,"England_Ireland",0.998,"Crustaceans",11,0,11,0,1.04,1.04,1,0,0,1,1
"1402","2005_W_77","2005_W_77","2005_W_77_1994","4_12031994","12/03/1994",1994,"93/94","winter",64.65,-6.18,"location45",32,0.541479106851331,14,4,"2","female",77,4,0.876168864025164,3,3,"Southern_Norway",1,"Crustaceans",45,3,42,2.22,2.88,5.1,1,0.435294117647059,1,0.564705882352941,1
"1403","2006_W_73","2006_W_73","2006_W_73_1994","11_12031994","12/03/1994",1994,"93/94","winter",64.65,-6.18,"location45",32,0.541479106851331,14,11,"2","female",73,2.85,0.732615798281309,3,3,"Northern_Norway",1,"Crustaceans",34,0,34,0.24,4.8,5.04,1,0.0476190476190476,1,0.952380952380952,1
"1404","2007_W_91","2007_W_91","2007_W_91_1994","23_12031994","12/03/1994",1994,"93/94","winter",64.65,-6.18,"location45",32,0.541479106851331,14,23,"3","female",91,8,1.06161197816795,3,3,"Southern_Norway",0.9995,"Crustaceans",24,0,24,0,1.94,1.94,1,0,0,1,1
"1405","2008_W_68","2008_W_68","2008_W_68_1994","3_12031994","12/03/1994",1994,"93/94","winter",64.65,-6.18,"location45",32,0.541479106851331,14,3,"2","male",68,2.4,0.763281090983106,1,3,"Southern_Norway",1,"Crustaceans",287,0,287,0,13.79,13.79,1,0,0,1,1
"1406","2010_W_76","2010_W_76","2010_W_76_1994","5_12031994","12/03/1994",1994,"93/94","winter",64.65,-6.18,"location45",32,0.541479106851331,14,5,"2","male",76,4.3,0.979552412888176,2,3,"Southern_Norway",0.9747,"Crustaceans",9,0,9,2.5,1.24,3.74,1,0.668449197860963,1,0.331550802139037,1
"1407","2011_W_66","2011_W_66","2011_W_66_1994","6_12031994","12/03/1994",1994,"93/94","winter",64.65,-6.18,"location45",32,0.541479106851331,14,6,"2","female",66,2.4,0.834794223223975,3,3,"North_America",1,"Crustaceans",3,0,3,0,0.44,0.44,1,0,0,1,1
"1408","2012_W_73","2012_W_73","2012_W_73_1994","7_12031994","12/03/1994",1994,"93/94","winter",64.65,-6.18,"location45",32,0.541479106851331,14,7,"2","female",73,3.15,0.809733250731973,3,3,"EasternFinnmark_Kola_P",0.9523,NA,0,0,0,0,0,0,0,NA,0,NA,0
"1409","2013_W_69","2013_W_69","2013_W_69_1994","8_12031994","12/03/1994",1994,"93/94","winter",64.65,-6.18,"location45",32,0.541479106851331,14,8,"2","female",69,2.55,0.776234441065542,1,3,"Southern_Norway",1,"Fish",4,1,3,1.72,0.09,1.81,1,0.950276243093923,1,0.0497237569060773,1
